Paradigm,Order,Class,Lemma,Stem,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source
VTA,Ind,VTA_Cw,mizho,mizhw,X,3SgProx,Neu,Pos,mizhwaa,<<mizhw>>aa,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Pl,3SgProx,Prt,Neg,omizhogosiinaabanen,o<<mizho>>igosiinaabanen,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Sg,3SgProx,Prt,Neg,omizhogosiinaaban,o<<mizho>>igosiinaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,1Sg,3SgProx,Prt,Neg,nimizhwaasiiban,ni<<mizhw>>aasiiban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,2Pl,3SgProx,Prt,Neg,gimizhwaasiwaawaaban,gi<<mizhw>>aasiwaawaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,2Sg,3SgProx,Prt,Neg,gimizhwaasiiban,gi<<mizhw>>aasiiban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3PlObv,3SgProx,Prt,Neg,omizhogosiibane',o<<mizho>>igosiibane',GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,3SgObv,3SgProx,Prt,Neg,omizhogosiibanen,o<<mizho>>igosiibanen,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,Excl,3SgProx,Prt,Neg,nimizhwaasiwaanaaban,ni<<mizhw>>aasiwaanaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,Incl,3SgProx,Prt,Neg,gimizhwaasiwaanaaban,gi<<mizhw>>aasiwaanaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,X,3SgProx,Prt,Neg,mizhwaasiiban,<<mizhw>>aasiiban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Pl,3SgProx,Prt,Pos,omizhogonaabanen,o<<mizho>>igonaabanen,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Sg,3SgProx,Prt,Pos,omizhogonaaban,o<<mizho>>igonaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,1Sg,3SgProx,Prt,Pos,nimizhwaaban,ni<<mizhw>>aaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,2Pl,3SgProx,Prt,Pos,gimizhwaawaaban,gi<<mizhw>>aawaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,2Sg,3SgProx,Prt,Pos,gimizhwaaban,gi<<mizhw>>aaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3PlObv,3SgProx,Prt,Pos,omizhogobane',o<<mizho>>igobane',GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,3SgObv,3SgProx,Prt,Pos,omizhogobanen,o<<mizho>>igobanen,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,Excl,3SgProx,Prt,Pos,nimizhwaanaaban,ni<<mizhw>>aanaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,Incl,3SgProx,Prt,Pos,gimizhwaanaaban,gi<<mizhw>>aanaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,X,3SgProx,Prt,Pos,mizhwaaban,<<mizhw>>aaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Pl,Excl,Dub,Neg,nimizhogosiiminaadogenan,ni<<mizho>>igosiiminaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Sg,Excl,Dub,Neg,nimizhogosiiminaadog,ni<<mizho>>igosiiminaadog,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,2Pl,Excl,Dub,Neg,gimizhosiiminaadog,gi<<mizho>>i1siiminaadog,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,2Sg,Excl,Dub,Neg,gimizhosiiminaadog,gi<<mizho>>i1siiminaadog,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3PlProx,Excl,Dub,Neg,nimizhogosiinaadogenag,ni<<mizho>>igosiinaadogenag,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3SgProx,Excl,Dub,Neg,nimizhogosiinaadog,ni<<mizho>>igosiinaadog,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,X,Excl,Dub,Neg,nimizhogoosiiminaadog,ni<<mizho>>igoosiiminaadog,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Pl,Excl,Dub,Pos,nimizhogominaadogenan,ni<<mizho>>igominaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Sg,Excl,Dub,Pos,nimizhogominaadog,ni<<mizho>>igominaadog,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,2Pl,Excl,Dub,Pos,gimizhominaadog,gi<<mizho>>i1minaadog,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,2Sg,Excl,Dub,Pos,gimizhominaadog,gi<<mizho>>i1minaadog,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3PlProx,Excl,Dub,Pos,nimizhogonaadogenag,ni<<mizho>>igonaadogenag,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3SgProx,Excl,Dub,Pos,nimizhogonaadog,ni<<mizho>>igonaadog,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,X,Excl,Dub,Pos,nimizhogoominaadog,ni<<mizho>>igoominaadog,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Pl,Excl,Neu,Neg,nimizhogosiimin,ni<<mizho>>igosiimin,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Sg,Excl,Neu,Neg,nimizhogosiimin,ni<<mizho>>igosiimin,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,2Pl,Excl,Neu,Neg,gimizhosiimin,gi<<mizho>>i1siimin,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,2Sg,Excl,Neu,Neg,gimizhosiimin,gi<<mizho>>i1siimin,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3PlProx,Excl,Neu,Neg,nimizhogosiinaanig,ni<<mizho>>igosiinaanig,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3SgProx,Excl,Neu,Neg,nimizhogosiinaan,ni<<mizho>>igosiinaan,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,X,Excl,Neu,Neg,nimizhogoosiimin,ni<<mizho>>igoosiimin,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Pl,Excl,Neu,Pos,nimizhogomin,ni<<mizho>>igomin,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Sg,Excl,Neu,Pos,nimizhogomin,ni<<mizho>>igomin,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,2Pl,Excl,Neu,Pos,gimizhomin,gi<<mizho>>i1min,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,2Sg,Excl,Neu,Pos,gimizhomin,gi<<mizho>>i1min,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3PlProx,Excl,Neu,Pos,nimizhogonaanig,ni<<mizho>>igonaanig,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3SgProx,Excl,Neu,Pos,nimizhogonaan,ni<<mizho>>igonaan,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,X,Excl,Neu,Pos,nimizhogoomin,ni<<mizho>>igoomin,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Pl,Excl,Prt,Neg,nimizhogosiiminaabanen,ni<<mizho>>igosiiminaabanen,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Sg,Excl,Prt,Neg,nimizhogosiiminaaban,ni<<mizho>>igosiiminaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,2Pl,Excl,Prt,Neg,gimizhosiiminaaban,gi<<mizho>>i1siiminaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,2Sg,Excl,Prt,Neg,gimizhosiiminaaban,gi<<mizho>>i1siiminaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3PlProx,Excl,Prt,Neg,nimizhogonaabaneg,ni<<mizho>>igonaabaneg,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3SgProx,Excl,Prt,Neg,nimizhogosiinaaban,ni<<mizho>>igosiinaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,X,Excl,Prt,Neg,nimizhogoosiiminaaban,ni<<mizho>>igoosiiminaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Pl,Excl,Prt,Pos,nimizhogominaabanen,ni<<mizho>>igominaabanen,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Sg,Excl,Prt,Pos,nimizhogominaaban,ni<<mizho>>igominaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,2Pl,Excl,Prt,Pos,gimizhominaaban,gi<<mizho>>i1minaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,2Sg,Excl,Prt,Pos,gimizhominaaban,gi<<mizho>>i1minaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3PlProx,Excl,Prt,Pos,nimizhogosiinaabaneg,ni<<mizho>>igosiinaabaneg,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3SgProx,Excl,Prt,Pos,nimizhogonaaban,ni<<mizho>>igonaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,X,Excl,Prt,Pos,nimizhogoominaaban,ni<<mizho>>igoominaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Pl,Incl,Dub,Neg,gimizhogosiiminaadogenan,gi<<mizho>>igosiiminaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Sg,Incl,Dub,Neg,gimizhogosiiminaadog,gi<<mizho>>igosiiminaadog,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3PlProx,Incl,Dub,Neg,gimizhogosiinaadogenag,gi<<mizho>>igosiinaadogenag,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,3SgProx,Incl,Dub,Neg,gimizhogosiinaadog,gi<<mizho>>igosiinaadog,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,X,Incl,Dub,Neg,gimizhogoosiiminaadog,gi<<mizho>>igoosiiminaadog,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,0Pl,Incl,Dub,Pos,gimizhogominaadogenan,gi<<mizho>>igominaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Sg,Incl,Dub,Pos,gimizhogominaadog,gi<<mizho>>igominaadog,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3PlProx,Incl,Dub,Pos,gimizhogonaadogenag,gi<<mizho>>igonaadogenag,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,3SgProx,Incl,Dub,Pos,gimizhogonaadog,gi<<mizho>>igonaadog,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,X,Incl,Dub,Pos,gimizhogoominaadog,gi<<mizho>>igoominaadog,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,0Pl,Incl,Neu,Neg,gimizhogosiimin,gi<<mizho>>igosiimin,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Sg,Incl,Neu,Neg,gimizhogosiimin,gi<<mizho>>igosiimin,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3PlProx,Incl,Neu,Neg,gimizhogosiinaanig,gi<<mizho>>igosiinaanig,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,3SgProx,Incl,Neu,Neg,gimizhogosiinaan,gi<<mizho>>igosiinaan,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,X,Incl,Neu,Neg,gimizhogoosiimin,gi<<mizho>>igoosiimin,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,0Pl,Incl,Neu,Pos,gimizhogomin,gi<<mizho>>igomin,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Sg,Incl,Neu,Pos,gimizhogomin,gi<<mizho>>igomin,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3PlProx,Incl,Neu,Pos,gimizhogonaanig,gi<<mizho>>igonaanig,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,3SgProx,Incl,Neu,Pos,gimizhogonaan,gi<<mizho>>igonaan,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,X,Incl,Neu,Pos,gimizhogoomin,gi<<mizho>>igoomin,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,0Pl,Incl,Prt,Neg,gimizhogosiiminaabanen,gi<<mizho>>igosiiminaabanen,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Sg,Incl,Prt,Neg,gimizhogosiiminaaban,gi<<mizho>>igosiiminaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3PlProx,Incl,Prt,Neg,gimizhogosiinaabaneg,gi<<mizho>>igosiinaabaneg,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,3SgProx,Incl,Prt,Neg,gimizhogosiinaaban,gi<<mizho>>igosiinaaban,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,X,Incl,Prt,Neg,gimizhogoosiiminaaban,gi<<mizho>>igoosiiminaaban,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,0Pl,Incl,Prt,Pos,gimizhogominaabanen,gi<<mizho>>igominaabanen,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,0Sg,Incl,Prt,Pos,gimizhogominaaban,gi<<mizho>>igominaaban,JRV-Web-ANISH
VTA,Ind,VTA_Cw,mizho,mizhw,3PlProx,Incl,Prt,Pos,gimizhogonaabaneg,gi<<mizho>>igonaabaneg,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,3SgProx,Incl,Prt,Pos,gimizhogonaaban,gi<<mizho>>igonaaban,GUESS
VTA,Ind,VTA_Cw,mizho,mizhw,X,Incl,Prt,Pos,gimizhogoominaaban,gi<<mizho>>igoominaaban,GUESS
VTA,Ind,VTA_C,waabam,waabam,0Pl,1Sg,Dub,Neg,niwaabamigosiinaadogenan,ni<<waabam>>igosiinaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Sg,1Sg,Dub,Neg,niwaabamigosiinaadog,ni<<waabam>>igosiinaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,2Pl,1Sg,Dub,Neg,giwaabamisiimwaadog,gi<<waabam>>i1siimwaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,2Sg,1Sg,Dub,Neg,giwaabamisiinaadog,gi<<waabam>>i1siinaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3PlProx,1Sg,Dub,Neg,niwaabamigosiidogenag,ni<<waabam>>igosiidogenag,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3SgProx,1Sg,Dub,Neg,niwaabamigosiidog,ni<<waabam>>igosiidog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,X,1Sg,Dub,Neg,niwaabamigoosiinaadog,ni<<waabam>>igoosiinaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Pl,1Sg,Dub,Pos,niwaabamigonaadogenan,ni<<waabam>>igonaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Sg,1Sg,Dub,Pos,niwaabamigonaadog,ni<<waabam>>igonaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,2Pl,1Sg,Dub,Pos,giwaabamimwaadog,gi<<waabam>>i1mwaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,2Sg,1Sg,Dub,Pos,giwaabaminaadog,gi<<waabam>>i1naadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3PlProx,1Sg,Dub,Pos,niwaabamigodogenag,ni<<waabam>>igodogenag,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3SgProx,1Sg,Dub,Pos,niwaabamigodog,ni<<waabam>>igodog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,X,1Sg,Dub,Pos,niwaabamigoonaadog,ni<<waabam>>igoonaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Pl,1Sg,Neu,Neg,niwaabamigosiinan,ni<<waabam>>igosiinan,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Sg,1Sg,Neu,Neg,niwaabamigosiin,ni<<waabam>>igosiin,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,2Pl,1Sg,Neu,Neg,giwaabamisiim,gi<<waabam>>i1siim,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,2Sg,1Sg,Neu,Neg,giwaabamisiin,gi<<waabam>>i1siin,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3PlProx,1Sg,Neu,Neg,niwaabamigosiig,ni<<waabam>>igosiig,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3SgProx,1Sg,Neu,Neg,niwaabamigosiin,ni<<waabam>>igosiin,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,X,1Sg,Neu,Neg,niwaabamigoosiin,ni<<waabam>>igoosiin,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Pl,1Sg,Neu,Pos,niwaabamigonan,ni<<waabam>>igonan,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Sg,1Sg,Neu,Pos,niwaabamigon,ni<<waabam>>igon,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,2Pl,1Sg,Neu,Pos,giwaabamim,gi<<waabam>>i1m,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,2Sg,1Sg,Neu,Pos,giwaabam,gi<<waabam>>,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3PlProx,1Sg,Neu,Pos,niwaabamigoog,ni<<waabam>>igoog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3SgProx,1Sg,Neu,Pos,niwaabamig,ni<<waabam>>ig,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,X,1Sg,Neu,Pos,niwaabamigoo,ni<<waabam>>igoo,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Pl,1Sg,Prt,Neg,niwaabamigosiinaabanen,ni<<waabam>>igosiinaabanen,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Sg,1Sg,Prt,Neg,niwaabamigosiinaaban,ni<<waabam>>igosiinaaban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,2Pl,1Sg,Prt,Neg,giwaabamisiimwaaban,gi<<waabam>>i1siimwaaban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,2Sg,1Sg,Prt,Neg,giwaabamisiinaaban,gi<<waabam>>i1siinaaban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3PlProx,1Sg,Prt,Neg,niwaabamigosiibaneg,ni<<waabam>>igosiibaneg,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3SgProx,1Sg,Prt,Neg,niwaabamigosiiban,ni<<waabam>>igosiiban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,X,1Sg,Prt,Neg,niwaabamigoosiinaaban,ni<<waabam>>igoosiinaaban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Pl,1Sg,Prt,Pos,niwaabamigonaabanen,ni<<waabam>>igonaabanen,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Sg,1Sg,Prt,Pos,niwaabamigonaaban,ni<<waabam>>igonaaban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,2Pl,1Sg,Prt,Pos,giwaabamimwaaban,gi<<waabam>>i1mwaaban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,2Sg,1Sg,Prt,Pos,giwaabaminaaban,gi<<waabam>>i1naaban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3PlProx,1Sg,Prt,Pos,niwaabamigobaneg,ni<<waabam>>igobaneg,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3SgProx,1Sg,Prt,Pos,niwaabamigoban,ni<<waabam>>igoban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,X,1Sg,Prt,Pos,niwaabamigoonaaban,ni<<waabam>>igoonaaban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Pl,2Pl,Dub,Neg,giwaabamigosiinaawaadogenan,gi<<waabam>>igosiinaawaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Sg,2Pl,Dub,Neg,giwaabamigosiinaawaadog,gi<<waabam>>igosiinaawaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,1Sg,2Pl,Dub,Neg,giwaabamisinooninimwaadog,gi<<waabam>>isinooninimwaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3PlProx,2Pl,Dub,Neg,giwaabamigosiiwaadogenag,gi<<waabam>>igosiiwaadogenag,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3SgProx,2Pl,Dub,Neg,giwaabamigosiiwaadog,gi<<waabam>>igosiiwaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,Excl,2Pl,Dub,Neg,giwaabamigoosiimwaadog,gi<<waabam>>igoosiimwaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,X,2Pl,Dub,Neg,giwaabamigoosiimwaadog,gi<<waabam>>igoosiimwaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Pl,2Pl,Dub,Pos,giwaabamigonaawaadogenan,gi<<waabam>>igonaawaadogenan,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Sg,2Pl,Dub,Pos,giwaabamigonaawaadog,gi<<waabam>>igonaawaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,1Sg,2Pl,Dub,Pos,giwaabamininimwaadog,gi<<waabam>>ininimwaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3PlProx,2Pl,Dub,Pos,giwaabamigowaadogenag,gi<<waabam>>igowaadogenag,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3SgProx,2Pl,Dub,Pos,giwaabamigowaadog,gi<<waabam>>igowaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,Excl,2Pl,Dub,Pos,giwaabamigoomwaadog,gi<<waabam>>igoomwaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,X,2Pl,Dub,Pos,giwaabamigoomwaadog,gi<<waabam>>igoomwaadog,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Pl,2Pl,Neu,Neg,giwaabamigosiinaawaan,gi<<waabam>>igosiinaawaan,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Sg,2Pl,Neu,Neg,giwaabamigosiinaawaa,gi<<waabam>>igosiinaawaa,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,1Sg,2Pl,Neu,Neg,giwaabamisinooninim,gi<<waabam>>isinooninim,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3PlProx,2Pl,Neu,Neg,giwaabamigosiiwaag,gi<<waabam>>igosiiwaag,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3SgProx,2Pl,Neu,Neg,giwaabamigosiiwaa,gi<<waabam>>igosiiwaa,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,Excl,2Pl,Neu,Neg,giwaabamigoosiim,gi<<waabam>>igoosiim,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,X,2Pl,Neu,Neg,giwaabamigoosiim,gi<<waabam>>igoosiim,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Pl,2Pl,Neu,Pos,giwaabamigonaawaan,gi<<waabam>>igonaawaan,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Sg,2Pl,Neu,Pos,giwaabamigonaawaa,gi<<waabam>>igonaawaa,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,1Sg,2Pl,Neu,Pos,giwaabamininim,gi<<waabam>>ininim,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3PlProx,2Pl,Neu,Pos,giwaabamigowaag,gi<<waabam>>igowaag,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3SgProx,2Pl,Neu,Pos,giwaabamigowaa,gi<<waabam>>igowaa,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,Excl,2Pl,Neu,Pos,giwaabamigoom,gi<<waabam>>igoom,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,X,2Pl,Neu,Pos,giwaabamigoom,gi<<waabam>>igoom,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Pl,2Pl,Prt,Neg,giwaabamigosiinaawaabanen,gi<<waabam>>igosiinaawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Sg,2Pl,Prt,Neg,giwaabamigosiinaawaaban,gi<<waabam>>igosiinaawaaban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,1Sg,2Pl,Prt,Neg,giwaabamisinooninimwaaban,gi<<waabam>>isinooninimwaaban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3PlProx,2Pl,Prt,Neg,giwaabamigosiiwaabaneg,gi<<waabam>>igosiiwaabaneg,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3SgProx,2Pl,Prt,Neg,giwaabamigosiiwaaban,gi<<waabam>>igosiiwaaban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,Excl,2Pl,Prt,Neg,giwaabamigoosiimwaaban,gi<<waabam>>igoosiimwaaban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,X,2Pl,Prt,Neg,giwaabamigoosiimwaaban,gi<<waabam>>igoosiimwaaban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Pl,2Pl,Prt,Pos,giwaabamigonaawaabanen,gi<<waabam>>igonaawaabanen,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,0Sg,2Pl,Prt,Pos,giwaabamigonaawaaban,gi<<waabam>>igonaawaaban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,1Sg,2Pl,Prt,Pos,giwaabamininimwaaban,gi<<waabam>>ininimwaaban,JRV-Web-ANISH
VTA,Ind,VTA_C,waabam,waabam,3PlProx,2Pl,Prt,Pos,giwaabamigowaabaneg,gi<<waabam>>igowaabaneg,JRV-Web-ANISH
