Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,ExclObj,Dub,Pos,mezhogooyaangenag,<ChCnj><<mizho>>igooyaangenag,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,ExclObj,Dub,Neg,wayaabamisinowangidenag,<ChCnj><<waabam>>i1sinowangidenag,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,ExclObj,Dub,Pos,wayaabamigooyaangenag,<ChCnj><<waabam>>igooyaangenag,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlProxSubj,InclObj,Dub,Neg,mewadisisiinowangenag,<ChCnj><<mawadis>>isiinowangenag,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlProxSubj,InclObj,Dub,Pos,mewadisinowangenag,<ChCnj><<mawadis>>inowangenag,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlProxSubj,InclObj,Dub,Neg,maanisiinowangenag,<ChCnj><<miin>>isiinowangenag,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlProxSubj,InclObj,Dub,Pos,maaninowangenag,<ChCnj><<miin>>inowangenag,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlProxSubj,InclObj,Dub,Neg,mekoosiinowangenag,<ChCnj><<mikoo>>siinowangenag,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlProxSubj,InclObj,Dub,Pos,mekoonowangenag,<ChCnj><<mikoo>>nowangenag,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,InclObj,Dub,Neg,mezhosiinowangenag,<ChCnj><<mizho>>isiinowangenag,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,InclObj,Dub,Pos,mezhonowangenag,<ChCnj><<mizho>>inowangenag,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,InclObj,Dub,Neg,wayaabamisiinowangenag,<ChCnj><<waabam>>isiinowangenag,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,InclObj,Dub,Pos,wayaabaminowangenag,<ChCnj><<waabam>>inowangenag,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3SgObvSubj,3PlProxObj,Dub,Neg,mewadisigosiigwenag,<ChCnj><<mawadis>>igosiigwenag,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3SgObvSubj,3PlProxObj,Dub,Pos,mewadisigogwenag,<ChCnj><<mawadis>>igogwenag,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3SgObvSubj,3PlProxObj,Dub,Neg,maanigosiigwenag,<ChCnj><<miin>>igosiigwenag,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3SgObvSubj,3PlProxObj,Dub,Pos,maanigogwenag,<ChCnj><<miin>>igogwenag,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3SgObvSubj,3PlProxObj,Dub,Neg,mekaagosiigwenag,<ChCnj><<mikaa>>gosiigwenag,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3SgObvSubj,3PlProxObj,Dub,Pos,mekaagogwenag,<ChCnj><<mikaa>>gogwenag,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3SgObvSubj,3PlProxObj,Dub,Neg,mezhogosiigwenag,<ChCnj><<mizho>>igosiigwenag,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3SgObvSubj,3PlProxObj,Dub,Pos,mezhogogwenag,<ChCnj><<mizho>>igogwenag,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3SgObvSubj,3PlProxObj,Dub,Neg,wayaabamigosiigwenag,<ChCnj><<waabam>>igosiigwenag,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3SgObvSubj,3PlProxObj,Dub,Pos,wayaabamigogwenag,<ChCnj><<waabam>>igogwenag,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,ExclSubj,3PlProxObj,Dub,Neg,mewadisaasiwaawangidenag,<ChCnj><<mawadis>>aasiwaawangidenag,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,ExclSubj,3PlProxObj,Dub,Pos,mewadisaawangidenag,<ChCnj><<mawadis>>aawangidenag,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,ExclSubj,3PlProxObj,Dub,Neg,maanaasiwaawangidenag,<ChCnj><<miin>>aasiwaawangidenag,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,ExclSubj,3PlProxObj,Dub,Pos,maanaawangidenag,<ChCnj><<miin>>aawangidenag,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,ExclSubj,3PlProxObj,Dub,Neg,mekawaasiwaawangidenag,<ChCnj><<mikaw>>aasiwaawangidenag,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,ExclSubj,3PlProxObj,Dub,Pos,mekawaawangidenag,<ChCnj><<mikaw>>aawangidenag,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,ExclSubj,3PlProxObj,Dub,Neg,mezhwaasiwaawangidenag,<ChCnj><<mizhw>>aasiwaawangidenag,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,ExclSubj,3PlProxObj,Dub,Pos,mezhwaawangidenag,<ChCnj><<mizhw>>aawangidenag,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,ExclSubj,3PlProxObj,Dub,Neg,wayaabamaasiwaawangidenag,<ChCnj><<waabam>>aasiwaawangidenag,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,ExclSubj,3PlProxObj,Dub,Pos,wayaabamaawangidenag,<ChCnj><<waabam>>aawangidenag,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,InclSubj,3PlProxObj,Dub,Neg,mewadisaasiwaawangenag,<ChCnj><<mawadis>>aasiwaawangenag,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,InclSubj,3PlProxObj,Dub,Pos,mewadisaawangenag,<ChCnj><<mawadis>>aawangenag,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,InclSubj,3PlProxObj,Dub,Neg,maanaasiwaawangenag,<ChCnj><<miin>>aasiwaawangenag,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,InclSubj,3PlProxObj,Dub,Pos,maanaawangenag,<ChCnj><<miin>>aawangenag,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,InclSubj,3PlProxObj,Dub,Neg,mekawaasiwaawangenag,<ChCnj><<mikaw>>aasiwaawangenag,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,InclSubj,3PlProxObj,Dub,Pos,mekawaawangenag,<ChCnj><<mikaw>>aawangenag,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,InclSubj,3PlProxObj,Dub,Neg,mezhwaasiwaawangenag,<ChCnj><<mizhw>>aasiwaawangenag,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,InclSubj,3PlProxObj,Dub,Pos,mezhwaawangenag,<ChCnj><<mizhw>>aawangenag,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,InclSubj,3PlProxObj,Dub,Neg,wayaabamaasiwaawangenag,<ChCnj><<waabam>>aasiwaawangenag,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,InclSubj,3PlProxObj,Dub,Pos,wayaabamaawangenag,<ChCnj><<waabam>>aawangenag,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,XSubj,3PlProxObj,Dub,Neg,mewadisaasiwaawindenag,<ChCnj><<mawadis>>aasiwaawindenag,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,XSubj,3PlProxObj,Dub,Pos,mewadisaawindenag,<ChCnj><<mawadis>>aawindenag,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,XSubj,3PlProxObj,Dub,Neg,maanaasiwaawindenag,<ChCnj><<miin>>aasiwaawindenag,GUESS
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,XSubj,3PlProxObj,Dub,Pos,maanaawindenag,<ChCnj><<miin>>aawindenag,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,XSubj,3PlProxObj,Dub,Neg,mekawaasiwaawindenag,<ChCnj><<mikaw>>aasiwaawindenag,GUESS
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,XSubj,3PlProxObj,Dub,Pos,mekawaawindenag,<ChCnj><<mikaw>>aawindenag,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,XSubj,3PlProxObj,Dub,Neg,mezhwaasiwaawindenag,<ChCnj><<mizhw>>aasiwaawindenag,GUESS
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,XSubj,3PlProxObj,Dub,Pos,mezhwaawindenag,<ChCnj><<mizhw>>aawindenag,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,XSubj,3PlProxObj,Dub,Neg,wayaabamaasiwaawindenag,<ChCnj><<waabam>>aasiwaawindenag,GUESS
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,XSubj,3PlProxObj,Dub,Pos,wayaabamaawindenag,<ChCnj><<waabam>>aawindenag,GUESS
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,1SgSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,1SgSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,1SgSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,1SgSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,1SgSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,1SgSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,1SgSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,1SgSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,1SgSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,1SgSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,2PlSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,2PlSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,2PlSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,2PlSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,2PlSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,2PlSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,2PlSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,2PlSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,2PlSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,2PlSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,2SgSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,2SgSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,2SgSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,2SgSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,2SgSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,2SgSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,2SgSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,2SgSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,2SgSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,2SgSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlProxSubj,1SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlProxSubj,1SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlProxSubj,1SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlProxSubj,1SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlProxSubj,1SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlProxSubj,1SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,1SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,1SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,1SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,1SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlProxSubj,2PlObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlProxSubj,2PlObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlProxSubj,2PlObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlProxSubj,2PlObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlProxSubj,2PlObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlProxSubj,2PlObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,2PlObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,2PlObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,2PlObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,2PlObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlProxSubj,2SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlProxSubj,2SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlProxSubj,2SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlProxSubj,2SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlProxSubj,2SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlProxSubj,2SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,2SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,2SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,2SgObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,2SgObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,3PlObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,3PlObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlProxSubj,3SgObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlProxSubj,3SgObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlProxSubj,3SgObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlProxSubj,3SgObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlProxSubj,3SgObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlProxSubj,3SgObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,3SgObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,3SgObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,3SgObvObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,3SgObvObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlProxSubj,ExclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlProxSubj,ExclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlProxSubj,ExclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlProxSubj,ExclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlProxSubj,ExclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlProxSubj,ExclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,ExclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,ExclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,ExclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,ExclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlProxSubj,InclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3PlProxSubj,InclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlProxSubj,InclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3PlProxSubj,InclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlProxSubj,InclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3PlProxSubj,InclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,InclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3PlProxSubj,InclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,InclObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3PlProxSubj,InclObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3SgObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,3SgObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3SgObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,3SgObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3SgObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,3SgObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3SgObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,3SgObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3SgObvSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,3SgObvSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,ExclSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,ExclSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,ExclSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,ExclSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,ExclSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,ExclSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,ExclSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,ExclSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,ExclSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_C,waabam,waabam,3PlProxHead,ExclSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,InclSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_s,mawadish,mawadis1,3PlProxHead,InclSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,InclSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_n,miizh,miin1,3PlProxHead,InclSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,InclSubj,3PlProxObj,DubPrt,Neg,MISSING,,
VTA,Pcp,VTA_aw,mikaw,mikaw,3PlProxHead,InclSubj,3PlProxObj,DubPrt,Pos,MISSING,,
VTA,Pcp,VTA_Cw,mizho,mizhw1,3PlProxHead,InclSubj,3PlProxObj,DubPrt,Neg,MISSING,,
